"","movie_id","is_ip","collection_id","collection_name","title","release_date","year","budget","revenue","popularity","profit","established_ip","revenue_2024_dollars","budget_2024_dollars","profit_2024_dollars","log_profitability","first_movie_date","is_first_in_franchise","prev_release","gap_days","gap_years"
"211",11135,TRUE,57971,"The Rescuers Collection","The Rescuers Down Under",1990-11-16,1990,38000000,47431461,1.0525,-47568539,TRUE,113875014.970742,91231652.5288603,-114204116.351409,-0.694591148896404,1977-06-22,FALSE,1977-06-22,4895,13.4109589041096
"212",771,TRUE,9888,"Home Alone Collection","Home Alone",1990-11-16,1990,18000000,476684675,1.3037,431684675,TRUE,1144440279.87981,43214993.3031443,1036402796.62195,2.36019272382217,1990-11-16,TRUE,NA,NA,NA
"213",169,TRUE,399,"Predator Collection","Predator 2",1990-11-21,1990,35000000,57120318,9.8882,-30379682,TRUE,137136342.213526,84029153.6450029,-72936541.8989808,-0.426478908120846,1987-06-12,FALSE,1987-06-12,1258,3.44657534246575
"214",951,TRUE,397444,"Kindergarten Cop Collection","Kindergarten Cop",1990-12-21,1990,15000000,201957688,2.101,164457688,TRUE,484866674.135473,36012494.4192869,394835438.087256,1.68371727713738,1990-12-21,TRUE,NA,NA,NA
"215",242,TRUE,230,"The Godfather Collection","The Godfather Part III",1990-12-25,1990,54000000,136766062,10.0292,1766062,TRUE,328352469.634857,129644979.909433,4240019.86127436,0.0129971111765757,1972-03-14,FALSE,1974-12-20,5849,16.0246575342466
"216",8010,TRUE,8050,"Highlander Collection","Highlander II: The Quickening",1991-01-13,1991,34000000,15556340,2.3284,-69443660,TRUE,35830754.2962981,78311842.3790002,-159948851.651202,-1.69818298391728,1986-03-07,FALSE,1986-03-07,1773,4.85753424657534
"217",274,TRUE,9743,"The Hannibal Lecter Collection","The Silence of the Lambs",1991-02-14,1991,19000000,272742922,3.7249,225242922,TRUE,628205903.460352,43762500.1529707,518799653.077925,1.74779996283174,1991-02-14,TRUE,NA,NA,NA
"218",1497,TRUE,1582,"Teenage Mutant Ninja Turtles Collection","Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991-03-22,1991,25000000,78656813,2.7887,16156813,TRUE,181169410.04972,57582237.0433825,37213817.4412642,0.22992769329507,1991-03-22,TRUE,NA,NA,NA
"219",16820,TRUE,171439,"F/X Collection","F/X2",1991-04-16,1991,18000000,21082165,0.7297,-23917835,TRUE,48558328.8967081,41459210.6712354,-55089697.7813804,-0.758235067386032,1986-02-07,FALSE,1986-02-07,1894,5.18904109589041
"220",2924,TRUE,597142,"Backdraft Collection","Backdraft",1991-05-24,1991,75000000,152368585,2.4592,-35131415,TRUE,350948959.177391,172746711.130148,-80917818.6479778,-0.207476358577298,1991-05-24,TRUE,NA,NA,NA
"221",1406,TRUE,150156,"City Slickers Collection","City Slickers",1991-06-07,1991,27000000,179033791,3.233,111533791,TRUE,412366647.685496,62188816.0068531,256894607.668363,0.975446966682535,1991-06-07,TRUE,NA,NA,NA
"222",10249,TRUE,869156,"The Rocketeer Collection","The Rocketeer",1991-06-21,1991,42000000,46704056,1.5897,-58295944,TRUE,107572960.939176,96738158.2328826,-134272434.64303,-0.810129337005716,1991-06-21,TRUE,NA,NA,NA
"223",37137,TRUE,37139,"Naked Gun Collection","The Naked Gun 2½: The Smell of Fear",1991-06-28,1991,23000000,192030411,4.3039,134530411,TRUE,442301625.829607,52975658.0799119,309862480.629827,1.20586880230701,1991-06-28,TRUE,NA,NA,NA
"224",280,TRUE,528,"The Terminator Collection","Terminator 2: Judgment Day",1991-07-03,1991,102000000,517778573,13.3,262778573,TRUE,1192593941.05881,234935527.137001,605255123.216312,0.708284140460777,1991-07-03,TRUE,NA,NA,NA
"225",1649,TRUE,91746,"Bill & Ted Collection","Bill & Ted's Bogus Journey",1991-07-19,1991,20000000,38040268,2.0296,-11959732,TRUE,87617749.1667919,46065789.634706,-27546724.9199731,-0.273377722560211,NA,NA,NA,NA,NA
"226",9595,TRUE,52988,"Hot Shots! Collection","Hot Shots!",1991-07-31,1991,26000000,181096164,4.8175,116096164,TRUE,417116889.723811,59885526.5251178,267403073.411016,1.02464091310181,1991-07-31,TRUE,NA,NA,NA
"227",10020,TRUE,153010,"Beauty and the Beast Collection","Beauty and the Beast",1991-10-22,1991,25000000,424967620,12.7232,362467620,TRUE,978823449.224084,57582237.0433825,834867856.615628,1.9168464210443,1991-10-22,TRUE,NA,NA,NA
"228",2907,TRUE,11716,"Addams Family Collection","The Addams Family",1991-11-22,1991,30000000,191502426,6.8675,116502426,TRUE,441085523.532593,69098684.452059,268338812.402445,0.937412363411457,1991-11-22,TRUE,NA,NA,NA
"229",174,TRUE,151,"Star Trek: The Original Series Collection","Star Trek VI: The Undiscovered Country",1991-12-06,1991,27000000,96888996,2.2534,29388996,TRUE,223163405.382694,62188816.0068531,67691365.3655608,0.361438354198252,1979-12-07,FALSE,1989-06-09,910,2.49315068493151
"230",11846,TRUE,96871,"Father of the Bride (Steve Martin) Collection","Father of the Bride",1991-12-20,1991,20000000,89325780,2.5963,39325780,TRUE,205743129.521802,46065789.634706,90578655.4350365,0.580267130601053,1991-12-20,TRUE,NA,NA,NA
"231",8872,TRUE,8979,"Wayne's World Collection","Wayne's World",1992-02-14,1992,20000000,183097323,4.5239,133097323,TRUE,409328321.45143,44711557.1920656,297549428.471266,1.29799482571944,1992-02-14,TRUE,NA,NA,NA
"232",402,TRUE,86336,"Basic Instinct Collection","Basic Instinct",1992-03-20,1992,49000000,352927224,8.0821,230427224,TRUE,788996288.025647,109543315.120561,515138000.224245,1.05815084138778,NA,NA,NA,NA,NA
"233",13225,TRUE,19160,"FernGully Collection","FernGully: The Last Rainforest",1992-04-10,1992,24000000,32710894,3.977,-27289106,TRUE,73127750.3942297,53653868.6304787,-61006921.181967,-0.606636389953886,1992-04-10,TRUE,NA,NA,NA
"234",943,TRUE,945,"Lethal Weapon Collection","Lethal Weapon 3",1992-05-15,1992,35000000,321731527,3.2963,234231527,TRUE,719255878.497555,78245225.0861148,523642815.782268,1.302078637323,1987-03-06,FALSE,1989-07-07,1043,2.85753424657534
"235",8077,TRUE,8091,"Alien Collection","Alien³",1992-05-22,1992,50000000,159773545,11.4862,34773545,TRUE,357186199.752328,111778892.980164,77738967.3019183,0.245443731636485,1979-05-25,FALSE,1986-07-18,2135,5.84931506849315
"236",2005,TRUE,103573,"Sister Act Collection","Sister Act",1992-05-28,1992,31000000,231605150,4.8292,154105150,TRUE,517771345.510096,69302913.6477017,344514061.390842,1.09475604570716,1992-05-28,TRUE,NA,NA,NA
"237",9869,TRUE,192492,"The Jack Ryan Collection","Patriot Games",1992-06-04,1992,45000000,178051587,3.648,65551587,TRUE,398048185.764427,100601003.682148,146545676.559058,0.459120101266211,1990-03-02,FALSE,1990-03-02,825,2.26027397260274
"238",364,TRUE,120794,"Batman Collection","Batman Returns",1992-06-19,1992,80000000,2.8e+08,6.4837,8e+07,TRUE,625961800.688918,178846228.768262,178846228.768262,0.336472236621213,1989-06-21,FALSE,1989-06-21,1094,2.9972602739726
"239",9349,TRUE,10713,"Universal Soldier Collection","Universal Soldier",1992-07-10,1992,23000000,119200000,3.9679,61700000,TRUE,266480880.864711,51418290.7708754,137935153.937522,0.729017806827945,1992-07-10,TRUE,NA,NA,NA
"240",11158,TRUE,72119,"Honey, I Shrunk the Kids Collection","Honey, I Blew Up the Kid",1992-07-16,1992,40000000,58662452,3.4123,-41337548,TRUE,131144478.88124,89423114.3841312,-92413307.0790878,-0.533370323107822,1989-06-23,FALSE,1989-06-23,1119,3.06575342465753
"241",8845,TRUE,112399,"Under Siege Collection","Under Siege",1992-10-08,1992,35000000,156563139,4.9359,69063139,TRUE,350009087.178391,78245225.0861148,154396024.463104,0.581820579344412,1992-10-08,TRUE,NA,NA,NA
"242",812,TRUE,86027,"Aladdin Collection","Aladdin",1992-11-25,1992,28000000,504050219,12.3883,434050219,TRUE,1126843509.72458,62596180.0688918,970353059.552355,1.9741806619312,1992-11-25,TRUE,NA,NA,NA
"243",6878,TRUE,43058,"Homeward Bound Collection","Homeward Bound: The Incredible Journey",1993-02-03,1993,24000000,57333324,2.3805,-2666676,TRUE,124498345.659177,52115595.0389386,-5790641.93816902,-0.0454625368674682,1993-02-03,TRUE,NA,NA,NA
"244",9255,TRUE,52988,"Hot Shots! Collection","Hot Shots! Part Deux",1993-05-21,1993,25000000,133752825,3.3204,71252825,TRUE,290442002.625584,54287078.165561,154724307.211682,0.760826950306032,1991-07-31,FALSE,1991-07-31,660,1.80821917808219
"245",12139,TRUE,195441,"Dennis the Menace Collection","Dennis the Menace",1993-06-09,1993,35000000,117270765,4.5,29770765,TRUE,254651487.443605,76001909.4317854,64646713.8641419,0.292846698495648,1993-06-09,TRUE,NA,NA,NA
"246",329,TRUE,328,"Jurassic Park Collection","Jurassic Park",1993-06-11,1993,63000000,920100000,8.2416,762600000,TRUE,1997981624.80531,136803436.977214,1655973032.36227,1.76505690152263,1993-06-11,TRUE,NA,NA,NA
"247",10439,TRUE,751156,"Hocus Pocus Collection","Hocus Pocus",1993-07-16,1993,28000000,51663767,5.715,-18336233,TRUE,112186998.298253,60801527.5454283,-39816820.5653176,-0.303738537953798,1993-07-16,TRUE,NA,NA,NA
"248",9409,TRUE,162028,"Stakeout Collection","Another Stakeout",1993-07-22,1993,30000000,30008496,0.7444,-44991504,TRUE,65162942.719317,65144493.7986732,-97698291.777366,-0.916007571967706,1987-08-05,FALSE,1987-08-05,2178,5.96712328767123
"249",5503,TRUE,721111,"Marshal Samuel Gerard Collection","The Fugitive",1993-08-06,1993,44000000,353808222,5.8939,243808222,TRUE,768288584.133286,95545257.5713874,529425440.204818,1.16827465478139,1993-08-06,TRUE,NA,NA,NA
"250",6075,TRUE,625861,"Carlito's Way Collection","Carlito's Way",1993-11-10,1993,30000000,63848322,4.3881,-11151678,TRUE,138645553.886156,65144493.7986732,-24215680.6105267,-0.160977811747654,1993-11-10,TRUE,NA,NA,NA
"251",2758,TRUE,11716,"Addams Family Collection","Addams Family Values",1993-11-19,1993,47000000,48919043,5.3179,-68580957,TRUE,106226876.445018,102059706.951255,-148922390.933119,-0.876271585507695,1991-11-22,FALSE,1991-11-22,728,1.99452054794521
"252",6279,TRUE,103573,"Sister Act Collection","Sister Act 2: Back in the Habit",1993-12-09,1993,38000000,57319029,3.3327,-37680971,TRUE,124467304.307882,82516358.8116527,-81823592.7212495,-0.505244228770096,1992-05-28,FALSE,1992-05-28,560,1.53424657534247
"253",8873,TRUE,8979,"Wayne's World Collection","Wayne's World 2",1993-12-10,1993,40000000,48198019,1.6529,-51801981,TRUE,104661184.995128,86859325.0648976,-112487127.667116,-0.72985226536121,1992-02-14,FALSE,1992-02-14,665,1.82191780821918
"254",11520,TRUE,119050,"Grumpy Old Men Collection","Grumpy Old Men",1993-12-25,1993,35100000,70200000,3.4562,-17550000,TRUE,152438115.488895,76219057.7444476,-38109528.8722238,-0.22314355131421,1993-12-25,TRUE,NA,NA,NA
"255",36593,TRUE,37139,"Naked Gun Collection","Naked Gun 33⅓: The Final Insult",1994-03-18,1994,30000000,132032598,3.9029,57032598,TRUE,279420823.940557,63489053.8033396,120698189.432208,0.565560733107261,1991-06-28,FALSE,1991-06-28,994,2.72328767123288
"256",306,TRUE,85861,"Beverly Hills Cop Collection","Beverly Hills Cop III",1994-05-24,1994,50000000,119208989,2.9449,-5791011,TRUE,252282197.215424,105815089.672233,-12255526.9651577,-0.0474355744404983,1984-12-05,FALSE,1987-05-18,2563,7.02191780821918
"257",888,TRUE,351684,"The Flintstones Collection","The Flintstones",1994-05-27,1994,46000000,341631208,3.6546,226631208,TRUE,722994738.187063,97349882.498454,479620031.940928,1.08879968769207,1994-05-27,TRUE,NA,NA,NA
"258",1637,TRUE,43064,"Speed Collection","Speed",1994-06-09,1994,30000000,350448145,5.8531,275448145,TRUE,741654037.772851,63489053.8033396,582931403.264503,1.54172463620155,1994-06-09,TRUE,NA,NA,NA
"259",11310,TRUE,150156,"City Slickers Collection","City Slickers II: The Legend of Curly's Gold",1994-06-10,1994,40000000,7.2e+07,0.6651,-2.8e+07,TRUE,152373729.128015,84652071.7377861,-59256450.2164502,-0.328504066972036,1991-06-07,FALSE,1991-06-07,1099,3.01095890410959
"260",8587,TRUE,94032,"The Lion King Collection","The Lion King",1994-06-15,1994,45000000,763455561,17.0642,650955561,TRUE,1615702372.95959,95233580.7050093,1377618421.19707,1.91490169699807,1994-06-15,TRUE,NA,NA,NA
"261",24795,TRUE,508334,"Angels in the ... Collection","Angels in the Outfield",1994-07-15,1994,31000000,50236831,3.1446,-27263169,TRUE,106316295.542276,65605355.5967842,-57697093.4496846,-0.433529493418109,1994-07-15,TRUE,NA,NA,NA
"262",9331,TRUE,192492,"The Jack Ryan Collection","Clear and Present Danger",1994-08-03,1994,62000000,215887717,4.8412,60887717,TRUE,456883562.669771,131210711.193568,128856784.68585,0.331333326903433,1990-03-02,FALSE,1992-06-04,790,2.16438356164384
"263",8831,TRUE,170452,"Timecop Collection","Timecop",1994-09-15,1994,28000000,128953581,2.3106,58953581,TRUE,272904694.74141,59256450.2164503,124763569.200285,0.610957260346067,1994-09-15,TRUE,NA,NA,NA
"264",628,TRUE,217704,"The Vampire Chronicles Collection","Interview with the Vampire",1994-11-11,1994,60000000,223664608,6.5227,73664608,TRUE,473341811.040495,126978107.606679,155896542.023797,0.399512349992081,1994-11-11,TRUE,NA,NA,NA
"265",193,TRUE,115570,"Star Trek: The Next Generation Collection","Star Trek: Generations",1994-11-18,1994,38000000,118071125,2.8056,23071125,TRUE,249874133.591528,80419468.1508968,48825463.2142857,0.21741030551904,1994-11-18,TRUE,NA,NA,NA
"266",8011,TRUE,8050,"Highlander Collection","Highlander III: The Sorcerer",1994-11-29,1994,30000000,36738574,2.2924,-38261426,TRUE,77749910.0447991,63489053.8033396,-80972724.4635498,-0.713660847785112,1986-03-07,FALSE,1991-01-13,1416,3.87945205479452
"267",11011,TRUE,167985,"Richie Rich Collection","Ri¢hie Ri¢h",1994-12-19,1994,40000000,38087756,6.8647,-61912244,TRUE,80605186.3310823,84652071.7377861,-131024993.013383,-0.965277320333575,1994-12-19,TRUE,NA,NA,NA
"268",10714,TRUE,1576683,"Rudyard Kipling's The Jungle Book Collection","The Jungle Book",1994-12-23,1994,27000000,53508356,1.5605,-13991644,TRUE,113239829.767075,57140148.4230056,-29610541.2904391,-0.232289769256542,1994-12-23,TRUE,NA,NA,NA
"269",1572,TRUE,1570,"Die Hard Collection","Die Hard: With a Vengeance",1995-05-19,1995,90000000,366101666,6.6074,141101666,TRUE,753638878.851119,185269572.350432,290464947.975039,0.486810668580632,1988-07-15,FALSE,1990-07-03,1781,4.87945205479452
"270",197,TRUE,1432360,"Braveheart Collection","Braveheart",1995-05-24,1995,72000000,213216216,10.6174,33216216,TRUE,438916412.849971,148215657.880346,68377268.1491064,0.169349898546584,1995-05-24,TRUE,NA,NA,NA
"271",8839,TRUE,8819,"Casper Collection","Casper",1995-05-26,1995,50000000,287928194,7.6342,162928194,TRUE,592714815.222358,102927540.194684,335395964.735647,0.834397385357765,1995-05-26,TRUE,NA,NA,NA
"272",414,TRUE,120794,"Batman Collection","Batman Forever",1995-06-16,1995,100000000,336529144,4.825,86529144,TRUE,692762339.914855,205855080.389369,178124638.941433,0.297223836684656,1989-06-21,FALSE,1992-06-19,1092,2.99178082191781
"273",10530,TRUE,136214,"Pocahontas Collection","Pocahontas",1995-06-16,1995,55000000,346079773,6.3663,208579773,TRUE,712422794.920496,113220294.214153,429372059.385113,0.923045389180201,1995-06-16,TRUE,NA,NA,NA
"274",9348,TRUE,9887,"Species Collection","Species",1995-07-07,1995,35000000,113400000,3.8491,25900000,TRUE,233439661.161544,72049278.1362791,53316465.8208466,0.259282597930083,1995-07-07,TRUE,NA,NA,NA
"275",3512,TRUE,112399,"Under Siege Collection","Under Siege 2: Dark Territory",1995-07-13,1995,60000000,104324083,3.7902,-45675917,TRUE,214756424.925122,123513048.233621,-94026195.6589314,-0.363133057496714,1992-10-08,FALSE,1992-10-08,1008,2.76164383561644
"276",9598,TRUE,9435,"Babe Collection","Babe",1995-07-18,1995,30000000,254100000,6.0194,179100000,TRUE,523077759.269386,61756524.1168107,368686448.97736,1.22023977678981,1995-07-18,TRUE,NA,NA,NA
"277",9073,TRUE,9328,"Free Willy Collection","Free Willy 2: The Adventure Home",1995-07-19,1995,31000000,30077111,1.8756,-47422889,TRUE,61915261.0278497,63815074.9207044,-97622426.2739112,-0.94651348577315,1995-07-19,TRUE,NA,NA,NA
"278",10802,TRUE,247294,"Showgirls Collection","Showgirls",1995-09-22,1995,45000000,20367472,5.867,-92132528,TRUE,41927475.8588822,92634786.175216,-189659489.579158,-1.70901410318193,1995-09-22,TRUE,NA,NA,NA
"279",8012,TRUE,91698,"Chili Palmer Collection","Get Shorty",1995-10-20,1995,30250000,115101622,2.947,39476622,TRUE,236942536.497568,62271161.8177841,81264631.9531073,0.42002849137137,1995-10-20,TRUE,NA,NA,NA
"280",9273,TRUE,3167,"Ace Ventura Collection","Ace Ventura: When Nature Calls",1995-11-10,1995,30000000,212385533,4.701,137385533,TRUE,437206409.69254,61756524.1168107,282815099.400513,1.04091506145901,1995-11-10,TRUE,NA,NA,NA
"281",862,TRUE,10194,"Toy Story Collection","Toy Story",1995-11-22,1995,30000000,401157969,17.4415,326157969,TRUE,825804059.57331,61756524.1168107,671412749.281283,1.67686717385305,1995-11-22,TRUE,NA,NA,NA
"282",8844,TRUE,495527,"Jumanji Collection","Jumanji",1995-12-15,1995,65000000,262821940,3.2657,100321940,TRUE,541032315.867899,133805802.25309,206517810.235174,0.480798766896274,1995-12-15,TRUE,NA,NA,NA
"283",949,TRUE,1048282,"Heat Collection","Heat",1995-12-15,1995,60000000,187400000,12.7001,37400000,TRUE,385772420.649677,123513048.233621,76989800.065624,0.222610075708066,1995-12-15,TRUE,NA,NA,NA
"284",664,TRUE,1062948,"Twister Collection","Twister",1996-05-10,1996,92000000,494471524,7.1401,264471524,TRUE,988907844.948137,183993450.21783,528924219.403562,0.765410255041628,1996-05-10,TRUE,NA,NA,NA
"285",954,TRUE,87359,"Mission: Impossible Collection","Mission: Impossible",1996-05-22,1996,80000000,457696391,10.3024,257696391,TRUE,915360197.090642,159994304.537244,515374435.747533,0.827888696002911,1996-05-22,TRUE,NA,NA,NA
"286",8840,TRUE,169452,"DragonHeart Collection","DragonHeart",1996-05-31,1996,57000000,115267375,3.9068,-27232625,TRUE,230526543.736983,113995941.982786,-54463311.2199819,-0.212087569975887,1996-05-31,TRUE,NA,NA,NA
"287",10545,TRUE,97456,"The Hunchback of Notre Dame Collection","The Hunchback of Notre Dame",1996-06-21,1996,100000000,325300000,6.6434,75300000,TRUE,650576840.824567,199992880.671555,150594639.145681,0.263286915617059,1996-06-21,TRUE,NA,NA,NA
"288",9268,TRUE,985085,"Eraser Collection","Eraser",1996-06-21,1996,100000000,242295562,3.0509,-7704438,TRUE,484573874.183132,199992880.671555,-15408327.4957539,-0.0313026063445291,1996-06-21,TRUE,NA,NA,NA
"289",602,TRUE,304378,"Independence Day Collection","Independence Day",1996-06-25,1996,75000000,817400891,7.111,629900891,TRUE,1634743588.54585,149994660.503666,1259756937.28669,1.47235081576071,1996-06-25,TRUE,NA,NA,NA
"290",9327,TRUE,86028,"The Nutty Professor Collection","The Nutty Professor",1996-06-28,1996,54000000,128769345,3.1465,-6230655,TRUE,257529522.487392,107996155.562639,-12460866.4192063,-0.0472519977541648,1996-06-28,TRUE,NA,NA,NA
"291",10061,TRUE,115838,"Escape From ... Collection","Escape from L.A.",1996-08-09,1996,50000000,42277365,2.3535,-82722635,TRUE,84551720.1355276,99996440.3357773,-165439380.703916,-1.08406190085356,1981-05-23,FALSE,1981-05-23,5557,15.2246575342466
"292",2300,TRUE,722961,"Space Jam Collection","Space Jam",1996-11-15,1996,80000000,250200000,4.1287,50200000,TRUE,500382187.440229,159994304.537244,100396426.09712,0.223943231484774,1996-11-15,TRUE,NA,NA,NA
"293",9279,TRUE,307637,"Jingle All the Way Collection","Jingle All the Way",1996-11-21,1996,60000000,129800000,4.4097,-20200000,TRUE,259590759.111678,119995728.402933,-40398561.895654,-0.144640489826266,1996-11-21,TRUE,NA,NA,NA
"294",199,TRUE,115570,"Star Trek: The Next Generation Collection","Star Trek: First Contact",1996-11-22,1996,46000000,146027888,3.5657,31027888,TRUE,292045379.795031,91996725.1089151,62053567.0227436,0.238865488802923,1994-11-18,FALSE,1994-11-18,735,2.01369863013699
"295",11674,TRUE,124916,"101 Dalmatians (Live-Action) Collection","101 Dalmatians",1996-11-27,1996,54000000,320689294,5.9674,185689294,TRUE,641355757.075871,107996155.562639,371365368.169272,0.86519794447925,1996-11-27,TRUE,NA,NA,NA
"296",9360,TRUE,105995,"Anaconda Collection","Anaconda",1997-04-11,1997,45000000,136885767,9.5477,24385767,TRUE,267508274.635044,87941008.2026789,47655754.128347,0.196193538846216,1997-04-11,TRUE,NA,NA,NA
"297",330,TRUE,328,"Jurassic Park Collection","The Lost World: Jurassic Park",1997-05-23,1997,73000000,618638999,0.4489,436138999,TRUE,1208971939.67902,142659857.751012,852322295.301492,1.22077172921149,1993-06-11,FALSE,1993-06-11,1442,3.95068493150685
"298",1639,TRUE,43064,"Speed Collection","Speed 2: Cruise Control",1997-06-13,1997,160000000,164508066,2.8048,-235491934,TRUE,321489004.033619,312679140.276192,-460208846.65686,-0.888504944670004,1994-06-09,FALSE,1994-06-09,1100,3.01369863013699
"299",11970,TRUE,978459,"Hercules (Disney) Collection","Hercules",1997-06-13,1997,85000000,252712101,8.846,40212101,TRUE,493861265.487938,166110793.271727,78584282.3086211,0.173308911705459,1997-06-13,TRUE,NA,NA,NA
"300",415,TRUE,120794,"Batman Collection","Batman & Robin",1997-06-20,1997,125000000,238207122,6.5707,-74292878,TRUE,465514988.216412,244280578.340775,-145186457.635525,-0.271463913457897,1989-06-21,FALSE,1995-06-16,735,2.01369863013699
"301",607,TRUE,86055,"Men in Black Collection","Men in Black",1997-07-02,1997,90000000,589390539,9.7032,364390539,TRUE,1151813293.88401,175882016.405358,712108252.870613,0.962988616053137,1997-07-02,TRUE,NA,NA,NA
"302",10603,TRUE,126221,"George of the Jungle Collection","George of the Jungle",1997-07-15,1997,55000000,174463257,4.1203,36963257,TRUE,340943882.553402,107483454.469941,72235246.3785495,0.238090240760064,1997-07-15,TRUE,NA,NA,NA
"303",563,TRUE,10522,"Starship Troopers Collection","Starship Troopers",1997-11-07,1997,105000000,121214377,6.305,-141285623,TRUE,236882544.934214,205195685.806251,-276106669.581413,-0.7726903933193,1997-11-07,TRUE,NA,NA,NA
"304",8078,TRUE,8091,"Alien Collection","Alien Resurrection",1997-11-12,1997,70000000,1.62e+08,5.7624,-1.3e+07,TRUE,316587629.529644,136797123.870834,-25405180.1474406,-0.07718963869113,1979-05-25,FALSE,1992-05-22,2000,5.47945205479452
"305",9444,TRUE,920650,"Anastasia Collection","Anastasia",1997-11-20,1997,53000000,139804348,7.0795,7304348,TRUE,273211895.871959,103574965.216488,14274482.8307382,0.0536612854634658,1997-11-20,TRUE,NA,NA,NA
"306",11808,TRUE,721111,"Marshal Samuel Gerard Collection","U.S. Marshals",1998-03-06,1998,60000000,102367405,2.9894,-47632595,TRUE,196993068.938055,115462379.223966,-91662879.1218599,-0.382066942709279,1993-08-06,FALSE,1993-08-06,1673,4.58356164383562
"307",10674,TRUE,87236,"Mulan Collection","Mulan",1998-06-18,1998,90000000,304320254,11.2671,79320254,TRUE,585625676.214695,173193568.835949,152641754.124822,0.301980211799996,1998-06-18,TRUE,NA,NA,NA
"308",846,TRUE,19387,"The X Files Collection","The X-Files",1998-06-19,1998,66000000,189198313,3.7187,24198313,TRUE,364088122.735677,127008617.146363,46566579.8697705,0.136850266186959,1998-06-19,TRUE,NA,NA,NA
"309",3050,TRUE,3169,"Dr. Dolittle Collection","Doctor Dolittle",1998-06-26,1998,71000000,294500000,3.6542,1.17e+08,TRUE,566727844.690967,136630482.081693,225151639.486734,0.506308394176171,1998-06-26,TRUE,NA,NA,NA
"310",944,TRUE,945,"Lethal Weapon Collection","Lethal Weapon 4",1998-07-10,1998,140000000,285444603,3.6123,-64555397,TRUE,549301883.317007,269412218.189254,-124228662.156128,-0.203885179240895,1987-03-06,FALSE,1992-05-15,2247,6.15616438356164
"311",9342,TRUE,1657,"Zorro Collection","The Mask of Zorro",1998-07-16,1998,95000000,250288523,4.3469,12788523,TRUE,481648472.633873,182815433.77128,24609888.2056736,0.0524467209353245,1998-07-16,TRUE,NA,NA,NA
"312",36647,TRUE,735,"Blade Collection","Blade",1998-08-21,1998,45000000,131183530,7.5722,18683530,TRUE,252446041.479976,86596784.4179746,35954080.4350391,0.153644113448935,1998-08-21,TRUE,NA,NA,NA
"313",6435,TRUE,1354706,"Practical Magic Collection","Practical Magic",1998-10-16,1998,75000000,46733235,3.0516,-140766765,TRUE,89932175.0322121,144327974.029958,-270887760.042682,-1.38932326361725,1998-10-16,TRUE,NA,NA,NA
"314",9447,TRUE,9435,"Babe Collection","Babe: Pig in the City",1998-11-25,1998,90000000,69100000,3.1448,-155900000,TRUE,132974173.406268,173193568.835949,-300009748.683605,-1.1805456714308,1995-07-18,FALSE,1995-07-18,1226,3.35890410958904
"315",200,TRUE,115570,"Star Trek: The Next Generation Collection","Star Trek: Insurrection",1998-12-11,1998,70000000,112587658,2.5135,-62412342,TRUE,216660647.732237,134706109.094627,-120104625.004331,-0.44105387346169,1994-11-18,FALSE,1996-11-22,749,2.05205479452055
"316",9535,TRUE,110127,"Analyze Collection","Analyze This",1999-03-05,1999,80000000,176885658,2.0826,-23114342,TRUE,333105542.196722,150653499.424684,-43528206.3649867,-0.122813842722113,1999-03-05,TRUE,NA,NA,NA
"317",603,TRUE,2344,"The Matrix Collection","The Matrix",1999-03-31,1999,63000000,463517383,20.1666,306017383,TRUE,872881447.414017,118639630.796938,576282370.421671,1.07941842981259,1999-03-31,TRUE,NA,NA,NA
"318",564,TRUE,1733,"The Mummy Collection","The Mummy",1999-04-16,1999,80000000,415885488,18.7353,215885488,TRUE,783182551.589278,150653499.424684,406548803.027569,0.732092586588929,1999-04-16,TRUE,NA,NA,NA
"319",1893,TRUE,10,"Star Wars Collection","Star Wars: Episode I - The Phantom Menace",1999-05-19,1999,115000000,924317558,7.5267,636817558,TRUE,1740645933.65472,216564405.422983,1199234920.09727,1.16783282984988,1977-05-25,FALSE,1983-05-25,5838,15.9945205479452
"320",37135,TRUE,106768,"Tarzan (Animation) Collection","Tarzan",1999-06-17,1999,130000000,448200000,9.1864,123200000,TRUE,844036230.52679,244811936.565111,232006389.114013,0.321414379037089,1999-06-17,TRUE,NA,NA,NA
"321",332,TRUE,237445,"Inspector Gadget Collection","Inspector Gadget",1999-07-23,1999,75000000,134403112,4.6154,-53096888,TRUE,253103739.454596,141237655.710641,-99990399.8220062,-0.332935262827579,1999-07-23,TRUE,NA,NA,NA
"322",8914,TRUE,518165,"Deep Blue Sea Collection","Deep Blue Sea",1999-07-28,1999,60000000,164648231,3.7602,14648231,TRUE,310060402.177921,112990124.568513,27585090.7566391,0.0931759706659709,1999-07-28,TRUE,NA,NA,NA
"323",863,TRUE,10194,"Toy Story Collection","Toy Story 2",1999-10-30,1999,90000000,497375404,13.142,272375404,TRUE,936641814.254572,169485186.852769,512928847.12265,0.793244678806731,1995-11-22,FALSE,1995-11-22,1438,3.93972602739726
"324",10137,TRUE,99727,"Stuart Little Collection","Stuart Little",1999-12-17,1999,133000000,300135367,4.8828,-32364633,TRUE,565205541.745771,250461442.793537,-60948065.2380699,-0.10240626387701,1999-12-17,TRUE,NA,NA,NA
